"cod_tema";"cod_editor"
"0527";"31287"
"0527";"31292"
"0527";"3130"
"0527";"31302"
"0527";"31304"
"0527";"31318"
"0527";"31322"
"0527";"31325"
"0527";"31327"
"0527";"31334"
"0527";"31349"
"0527";"31358"
"0527";"31360"
"0527";"31366"
"0527";"31384"
"0527";"31421"
"0527";"31430"
"0527";"31432"
"0527";"31438"
"0527";"31439"
"0527";"31446"
"0527";"31447"
"0527";"31449"
"0527";"31451"
"0527";"31475"
"0527";"31485"
"0527";"31486"
"0527";"31489"
"0527";"31490"
"0527";"31507"
"0527";"31509"
"0527";"31517"
"0527";"31539"
"0527";"31543"
"0527";"31550"
"0527";"31554"
"0527";"31556"
"0527";"31557"
"0527";"31559"
"0527";"31564"
"0527";"31567"
"0527";"31570"
"0527";"31578"
"0527";"31581"
"0527";"31584"
"0527";"31587"
"0527";"31595"
"0527";"31607"
"0527";"31610"
"0527";"31611"
"0527";"31647"
"0527";"31665"
"0527";"31666"
"0527";"31676"
"0527";"31690"
"0527";"31693"
"0527";"31704"
"0527";"31724"
"0527";"31731"
"0527";"31740"
"0527";"31744"
"0527";"31754"
"0527";"31767"
"0527";"31771"
"0527";"31772"
"0527";"31799"
"0527";"31805"
"0527";"31811"
"0527";"31836"
"0527";"31839"
"0527";"31858"
"0527";"31874"
"0527";"31879"
"0527";"31901"
"0527";"31918"
"0527";"3192"
"0527";"31922"
"0527";"31923"
"0527";"31939"
"0527";"31965"
"0527";"31976"
"0527";"31979"
"0527";"31995"
"0527";"320"
"0527";"32005"
"0527";"32009"
"0527";"32039"
"0527";"32043"
"0527";"32046"
"0527";"32048"
"0527";"32051"
"0527";"32055"
"0527";"32057"
"0527";"32058"
"0527";"32086"
"0527";"32095"
"0527";"32100"
"0527";"32106"
"0527";"32107"
"0527";"32120"
"0527";"32137"
"0527";"3214"
"0527";"32145"
"0527";"32146"
"0527";"32155"
"0527";"32157"
"0527";"32165"
"0527";"32171"
"0527";"32183"
"0527";"32187"
"0527";"32188"
"0527";"32189"
"0527";"32191"
"0527";"32194"
"0527";"32195"
"0527";"32197"
"0527";"32198"
"0527";"32199"
"0527";"322"
"0527";"32200"
"0527";"32203"
"0527";"32212"
"0527";"32218"
"0527";"32219"
"0527";"32227"
"0527";"32232"
"0527";"32233"
"0527";"32234"
"0527";"32235"
"0527";"32240"
"0527";"32241"
"0527";"32242"
"0527";"32245"
"0527";"32250"
"0527";"32253"
"0527";"32255"
"0527";"32256"
"0527";"32259"
"0527";"32261"
"0527";"32267"
"0527";"32273"
"0527";"32274"
"0527";"32275"
"0527";"32278"
"0527";"32281"
"0527";"32282"
"0527";"32290"
"0527";"32291"
"0527";"32296"
"0527";"32299"
"0527";"323"
"0527";"32306"
"0527";"32309"
"0527";"32310"
"0527";"32312"
"0527";"32323"
"0527";"32328"
"0527";"32334"
"0527";"32338"
"0527";"32345"
"0527";"32347"
"0527";"32353"
"0527";"32354"
"0527";"32356"
"0527";"32357"
"0527";"32365"
"0527";"32377"
"0527";"32378"
"0527";"32387"
"0527";"32392"
"0527";"32398"
"0527";"32401"
"0527";"32403"
"0527";"32408"
"0527";"32417"
"0527";"3242"
"0527";"32423"
"0527";"32424"
"0527";"32427"
"0527";"32431"
"0527";"32433"
"0527";"32434"
"0527";"32437"
"0527";"32440"
"0527";"32447"
"0527";"32454"
"0527";"32457"
"0527";"32460"
"0527";"32461"
"0527";"32464"
"0527";"32469"
"0527";"32475"
"0527";"32479"
"0527";"32480"
"0527";"32481"
"0527";"32483"
"0527";"32488"
"0527";"32489"
"0527";"32490"
"0527";"32495"
"0527";"32496"
"0527";"32500"
"0527";"32502"
"0527";"32504"
"0527";"32507"
"0527";"32515"
"0527";"32520"
"0527";"32529"
"0527";"32531"
"0527";"32536"
"0527";"32541"
"0527";"32557"
"0527";"32560"
"0527";"32562"
"0527";"32564"
"0527";"32566"
"0527";"32567"
"0527";"32574"
"0527";"32575"
"0527";"32581"
"0527";"32584"
"0527";"32587"
"0527";"32591"
"0527";"32594"
"0527";"32620"
"0527";"32636"
"0527";"32638"
"0527";"32640"
"0527";"32643"
"0527";"32647"
"0527";"32658"
"0527";"32661"
"0527";"3267"
"0527";"32670"
"0527";"32673"
"0527";"32674"
"0527";"32679"
"0527";"32682"
"0527";"32685"
"0527";"32687"
"0527";"3269"
"0527";"32692"
"0527";"32697"
"0527";"32699"
"0527";"32705"
"0527";"32707"
"0527";"32708"
"0527";"32713"
"0527";"32714"
"0527";"32725"
"0527";"32749"
"0527";"32751"
"0527";"32755"
"0527";"32758"
"0527";"32761"
"0527";"32762"
"0527";"32767"
"0527";"32768"
"0527";"32770"
"0527";"32773"
"0527";"32776"
"0527";"32782"
"0527";"32783"
"0527";"32784"
"0527";"32787"
"0527";"32791"
"0527";"32804"
"0527";"32810"
"0527";"32811"
"0527";"32815"
"0527";"32828"
"0527";"32831"
"0527";"32839"
"0527";"32855"
"0527";"32860"
"0527";"32865"
"0527";"32870"
"0527";"32871"
"0527";"32872"
"0527";"32873"
"0527";"32877"
"0527";"32878"
"0527";"32884"
"0527";"32887"
"0527";"32894"
"0527";"32896"
"0527";"32898"
"0527";"32907"
"0527";"32915"
"0527";"32919"
"0527";"32922"
"0527";"32923"
"0527";"32926"
"0527";"32934"
"0527";"32935"
"0527";"32943"
"0527";"32944"
"0527";"32948"
"0527";"32949"
"0527";"32953"
"0527";"32956"
"0527";"32957"
"0527";"32958"
"0527";"32959"
"0527";"32967"
"0527";"32973"
"0527";"32974"
"0527";"32975"
"0527";"3298"
"0527";"32986"
"0527";"33000"
"0527";"33010"
"0527";"33013"
"0527";"33018"
"0527";"33022"
"0527";"33023"
"0527";"33034"
"0527";"33038"
"0527";"33040"
"0527";"33042"
"0527";"33045"
"0527";"33053"
"0527";"33058"
"0527";"33062"
"0527";"33071"
"0527";"33073"
"0527";"33076"
"0527";"33077"
"0527";"33084"
"0527";"33087"
"0527";"33089"
"0527";"33091"
"0527";"33107"
"0527";"33110"
"0527";"33114"
"0527";"33116"
"0527";"33118"
"0527";"33122"
"0527";"33133"
"0527";"33145"
"0527";"33156"
"0527";"33158"
"0527";"33176"
"0527";"33178"
"0527";"33184"
"0527";"33192"
"0527";"33195"
"0527";"33213"
"0527";"3322"
"0527";"33221"
"0527";"33234"
"0527";"33235"
"0527";"33239"
"0527";"33241"
"0527";"33248"
"0527";"33251"
"0527";"33264"
"0527";"33276"
"0527";"33278"
"0527";"33282"
"0527";"33283"
"0527";"33288"
"0527";"33293"
"0527";"33295"
"0527";"33298"
"0527";"33308"
"0527";"33317"
"0527";"33318"
"0527";"33320"
"0527";"33323"
"0527";"33325"
"0527";"33327"
"0527";"33328"
"0527";"33330"
"0527";"33333"
"0527";"33342"
"0527";"33343"
"0527";"33344"
"0527";"33345"
"0527";"33347"
"0527";"33348"
"0527";"33349"
"0527";"3335"
"0527";"33350"
"0527";"33351"
"0527";"33357"
"0527";"33361"
"0527";"33364"
"0527";"33365"
"0527";"33367"
"0527";"33369"
"0527";"33378"
"0527";"33383"
"0527";"33384"
"0527";"33385"
"0527";"33386"
"0527";"33387"
"0527";"33388"
"0527";"33390"
"0527";"33395"
"0527";"33396"
"0527";"33399"
"0527";"33403"
"0527";"33405"
"0527";"33407"
"0527";"33414"
"0527";"33415"
"0527";"33417"
"0527";"33419"
"0527";"3342"
"0527";"33421"
"0527";"33422"
"0527";"33425"
"0527";"33426"
"0527";"33428"
"0527";"33430"
"0527";"33433"
"0527";"33437"
"0527";"33438"
"0527";"33439"
"0527";"33440"
"0527";"33443"
"0527";"33444"
"0527";"33445"
"0527";"33446"
"0527";"33447"
"0527";"33448"
"0527";"3345"
"0527";"33450"
"0527";"33451"
"0527";"33452"
"0527";"33453"
"0527";"33454"
"0527";"33455"
"0527";"33456"
"0527";"33457"
"0527";"33458"
"0527";"33459"
"0527";"33460"
"0527";"33461"
"0527";"33462"
"0527";"33463"
"0527";"33465"
"0527";"33468"
"0527";"33469"
"0527";"33470"
"0527";"33471"
"0527";"33472"
"0527";"33474"
"0527";"33477"
"0527";"33479"
"0527";"33481"
"0527";"33483"
"0527";"33486"
"0527";"33487"
"0527";"33488"
"0527";"33489"
"0527";"33490"
"0527";"33492"
"0527";"33493"
"0527";"33494"
"0527";"33496"
"0527";"33498"
"0527";"33502"
"0527";"33505"
"0527";"33506"
"0527";"33507"
"0527";"33508"
"0527";"33510"
"0527";"33513"
"0527";"33515"
"0527";"33516"
"0527";"33517"
"0527";"33518"
"0527";"33519"
"0527";"33520"
"0527";"33521"
"0527";"33523"
"0527";"33524"
"0527";"33525"
"0527";"33527"
"0527";"33528"
"0527";"33529"
"0527";"33530"
"0527";"33531"
"0527";"33532"
"0527";"33533"
"0527";"33536"
"0527";"33539"
"0527";"33544"
"0527";"33545"
"0527";"33546"
"0527";"33547"
"0527";"33548"
"0527";"33549"
"0527";"33553"
"0527";"33554"
"0527";"33555"
"0527";"33556"
"0527";"33557"
"0527";"33558"
"0527";"33560"
"0527";"33564"
"0527";"33567"
"0527";"33568"
"0527";"33569"
"0527";"33570"
"0527";"33571"
"0527";"33572"
"0527";"33573"
"0527";"33575"
"0527";"33576"
"0527";"33577"
"0527";"33580"
"0527";"33581"
"0527";"33582"
"0527";"33583"
"0527";"33584"
"0527";"33585"
"0527";"33586"
"0527";"33587"
"0527";"33590"
"0527";"33591"
"0527";"33592"
"0527";"33593"
"0527";"33595"
"0527";"33597"
"0527";"33598"
"0527";"33599"
"0527";"33600"
"0527";"33601"
"0527";"33602"
"0527";"33603"
"0527";"33604"
"0527";"33605"
"0527";"33606"
"0527";"33608"
"0527";"33609"
"0527";"33610"
"0527";"33611"
"0527";"33612"
"0527";"33615"
"0527";"33617"
"0527";"33620"
"0527";"33621"
"0527";"33624"
"0527";"33628"
"0527";"3363"
"0527";"33630"
"0527";"33631"
"0527";"33634"
"0527";"33635"
"0527";"33639"
"0527";"33640"
"0527";"33641"
"0527";"33642"
"0527";"33643"
"0527";"33646"
"0527";"33647"
"0527";"33648"
"0527";"33649"
"0527";"33650"
"0527";"33652"
"0527";"33653"
"0527";"33654"
"0527";"33655"
"0527";"33656"
"0527";"33657"
"0527";"33658"
"0527";"33659"
"0527";"33664"
"0527";"33665"
"0527";"33666"
"0527";"33671"
"0527";"33672"
"0527";"33673"
"0527";"33686"
"0527";"33687"
"0527";"33688"
"0527";"33690"
"0527";"33691"
"0527";"33692"
"0527";"33693"
"0527";"33694"
"0527";"33695"
"0527";"33696"
"0527";"33697"
"0527";"33699"
"0527";"33702"
"0527";"33703"
"0527";"33704"
"0527";"33705"
"0527";"33706"
"0527";"33707"
"0527";"33708"
"0527";"33709"
"0527";"33712"
"0527";"33713"
"0527";"33714"
"0527";"33715"
"0527";"33716"
"0527";"33718"
"0527";"33719"
"0527";"33720"
"0527";"33721"
"0527";"33722"
"0527";"33724"
"0527";"33726"
"0527";"33727"
"0527";"33730"
"0527";"33731"
"0527";"33733"
"0527";"33737"
"0527";"33738"
"0527";"3374"
"0527";"33741"
"0527";"33742"
"0527";"33748"
"0527";"33750"
"0527";"33751"
"0527";"33752"
"0527";"33753"
"0527";"33754"
"0527";"33755"
"0527";"33756"
"0527";"33757"
"0527";"33758"
"0527";"33759"
"0527";"33761"
"0527";"33762"
"0527";"33764"
"0527";"33765"
"0527";"33766"
"0527";"33767"
"0527";"33768"
"0527";"33769"
"0527";"3377"
"0527";"33770"
"0527";"33772"
"0527";"33773"
"0527";"33774"
"0527";"33776"
"0527";"33777"
"0527";"33778"
"0527";"33779"
"0527";"33781"
"0527";"33782"
"0527";"33783"
"0527";"33785"
"0527";"33790"
"0527";"33791"
"0527";"33792"
"0527";"33793"
"0527";"33794"
"0527";"33795"
"0527";"33797"
"0527";"33798"
"0527";"33799"
"0527";"338"
"0527";"33800"
"0527";"33801"
"0527";"33805"
"0527";"33807"
"0527";"33809"
"0527";"33811"
"0527";"33813"
"0527";"33814"
"0527";"33816"
"0527";"33817"
"0527";"33818"
"0527";"33819"
"0527";"3382"
"0527";"33821"
"0527";"33822"
"0527";"33823"
"0527";"33824"
"0527";"33825"
"0527";"33827"
"0527";"33829"
"0527";"33830"
"0527";"33832"
"0527";"33834"
"0527";"33836"
"0527";"33837"
"0527";"33838"
"0527";"33840"
"0527";"33842"
"0527";"33843"
"0527";"33847"
"0527";"33850"
"0527";"33851"
"0527";"33852"
"0527";"33856"
"0527";"33857"
"0527";"33858"
"0527";"33859"
"0527";"33860"
"0527";"33861"
"0527";"33862"
"0527";"33863"
"0527";"33864"
"0527";"33865"
"0527";"33867"
"0527";"33868"
"0527";"33870"
"0527";"33871"
"0527";"33872"
"0527";"33873"
"0527";"33874"
"0527";"33876"
"0527";"33877"
"0527";"33878"
"0527";"33879"
"0527";"33880"
"0527";"33881"
"0527";"33882"
"0527";"33884"
"0527";"33885"
"0527";"33888"
"0527";"33890"
"0527";"33891"
"0527";"33892"
"0527";"33893"
"0527";"33894"
"0527";"33895"
"0527";"33897"
"0527";"33899"
"0527";"33900"
"0527";"33902"
"0527";"33903"
"0527";"33905"
"0527";"33906"
"0527";"33908"
"0527";"33909"
"0527";"33910"
"0527";"33912"
"0527";"33913"
"0527";"33914"
"0527";"33915"
"0527";"33916"
"0527";"33917"
"0527";"33919"
"0527";"33921"
"0527";"33922"
"0527";"33931"
"0527";"33934"
"0527";"33937"
"0527";"33938"
"0527";"33939"
"0527";"33944"
"0527";"33945"
"0527";"33946"
"0527";"33947"
"0527";"33953"
"0527";"33955"
"0527";"33956"
"0527";"33957"
"0527";"33958"
"0527";"33959"
"0527";"33960"
"0527";"33961"
"0527";"33962"
"0527";"33963"
"0527";"33964"
"0527";"33965"
"0527";"33966"
"0527";"33967"
"0527";"33968"
"0527";"33970"
"0527";"33971"
"0527";"33973"
"0527";"33974"
"0527";"33975"
"0527";"33977"
"0527";"33978"
"0527";"33979"
"0527";"33980"
"0527";"33984"
"0527";"33991"
"0527";"33992"
"0527";"33993"
"0527";"33994"
"0527";"33995"
"0527";"33998"
"0527";"34001"
"0527";"34003"
"0527";"34004"
"0527";"34006"
"0527";"34008"
"0527";"34009"
"0527";"34011"
"0527";"34012"
"0527";"34016"
"0527";"34017"
"0527";"34018"
"0527";"34019"
"0527";"34021"
"0527";"34022"
"0527";"34024"
"0527";"34027"
"0527";"34028"
"0527";"34029"
"0527";"34035"
"0527";"34037"
"0527";"34039"
"0527";"34041"
"0527";"34042"
"0527";"34044"
"0527";"34045"
"0527";"34048"
"0527";"34050"
"0527";"34051"
"0527";"34052"
"0527";"34054"
"0527";"34055"
"0527";"34057"
"0527";"34058"
"0527";"34059"
"0527";"34060"
"0527";"34062"
"0527";"34063"
"0527";"34066"
"0527";"34067"
"0527";"34068"
"0527";"34069"
"0527";"34071"
"0527";"34072"
"0527";"34073"
"0527";"34074"
"0527";"34075"
"0527";"34077"
"0527";"34079"
"0527";"34083"
"0527";"34085"
"0527";"34086"
"0527";"34089"
"0527";"34092"
"0527";"34094"
"0527";"34097"
"0527";"34098"
"0527";"34099"
"0527";"34102"
"0527";"34107"
"0527";"34111"
"0527";"34115"
"0527";"34116"
"0527";"34118"
"0527";"34120"
"0527";"34122"
"0527";"34123"
"0527";"34125"
"0527";"34126"
"0527";"34127"
"0527";"34128"
"0527";"34129"
"0527";"34130"
"0527";"34131"
"0527";"34133"
"0527";"34138"
"0527";"34139"
"0527";"3414"
"0527";"34146"
"0527";"34148"
"0527";"34150"
"0527";"34152"
"0527";"34155"
"0527";"34161"
"0527";"34162"
"0527";"34163"
"0527";"34164"
"0527";"34167"
"0527";"34169"
"0527";"34170"
"0527";"34175"
"0527";"34176"
"0527";"34178"
"0527";"34179"
"0527";"34182"
"0527";"34183"
"0527";"34185"
"0527";"34187"
"0527";"34189"
"0527";"34190"
"0527";"34191"
"0527";"34193"
"0527";"34195"
"0527";"34196"
"0527";"34197"
"0527";"34198"
"0527";"34199"
"0527";"34200"
"0527";"34201"
"0527";"34203"
"0527";"34204"
"0527";"34205"
"0527";"34206"
"0527";"34208"
"0527";"34209"
"0527";"34215"
"0527";"34219"
"0527";"34220"
"0527";"34221"
"0527";"34222"
"0527";"34223"
"0527";"34224"
"0527";"34225"
"0527";"34227"
"0527";"34228"
"0527";"34231"
"0527";"34232"
"0527";"34234"
"0527";"34237"
"0527";"34238"
"0527";"34239"
"0527";"34240"
"0527";"34243"
"0527";"34244"
"0527";"34247"
"0527";"34248"
"0527";"34249"
"0527";"34251"
"0527";"34252"
"0527";"34253"
"0527";"34256"
"0527";"34258"
"0527";"34260"
"0527";"34268"
"0527";"34269"
"0527";"34270"
"0527";"34271"
"0527";"34272"
"0527";"34273"
"0527";"34274"
"0527";"34275"
"0527";"34277"
"0527";"34278"
"0527";"34279"
"0527";"34280"
"0527";"34282"
"0527";"34283"
"0527";"34284"
"0527";"34287"
"0527";"34292"
"0527";"34293"
"0527";"34294"
"0527";"34302"
"0527";"34307"
"0527";"34308"
"0527";"34313"
"0527";"34315"
"0527";"34316"
"0527";"34318"
"0527";"34319"
"0527";"34320"
"0527";"34321"
"0527";"34323"
"0527";"34324"
"0527";"34326"
"0527";"34327"
"0527";"34328"
"0527";"34330"
"0527";"34331"
"0527";"34332"
"0527";"34333"
"0527";"34336"
"0527";"34337"
"0527";"34338"
"0527";"34339"
"0527";"34340"
"0527";"34341"
"0527";"34343"
"0527";"34344"
"0527";"34345"
"0527";"34349"
"0527";"3435"
"0527";"34355"
"0527";"34356"
"0527";"34359"
"0527";"34360"
"0527";"34361"
"0527";"34362"
"0527";"34365"
"0527";"34369"
"0527";"34370"
"0527";"34372"
"0527";"34376"
"0527";"34380"
"0527";"34382"
"0527";"34383"
"0527";"34384"
"0527";"34385"
"0527";"34386"
"0527";"34388"
"0527";"34390"
"0527";"34391"
"0527";"34392"
"0527";"34393"
"0527";"34396"
"0527";"34397"
"0527";"34398"
"0527";"34399"
"0527";"34401"
"0527";"34402"
"0527";"34403"
"0527";"34404"
"0527";"34411"
"0527";"34412"
"0527";"34413"
"0527";"34415"
"0527";"34417"
"0527";"34418"
"0527";"3442"
"0527";"34420"
"0527";"34421"
"0527";"34428"
"0527";"34429"
"0527";"34433"
"0527";"34434"
"0527";"34435"
"0527";"34437"
"0527";"34439"
"0527";"34442"
"0527";"34443"
"0527";"34445"
"0527";"34447"
"0527";"34451"
"0527";"34453"
"0527";"34454"
"0527";"34456"
"0527";"34460"
"0527";"34462"
"0527";"34463"
"0527";"34464"
"0527";"34466"
"0527";"34467"
"0527";"34469"
"0527";"34471"
"0527";"34472"
"0527";"34474"
"0527";"34475"
"0527";"34478"
"0527";"34479"
"0527";"3448"
"0527";"34480"
"0527";"34481"
"0527";"34482"
"0527";"34486"
"0527";"34487"
"0527";"34489"
"0527";"34491"
"0527";"34493"
"0527";"34495"
"0527";"34510"
"0527";"34516"
"0527";"34521"
"0527";"34523"
"0527";"34525"
"0527";"34526"
"0527";"34529"
"0527";"34531"
"0527";"34536"
"0527";"34537"
"0527";"34538"
"0527";"34539"
"0527";"34540"
"0527";"34541"
"0527";"34542"
"0527";"34544"
"0527";"34546"
"0527";"34547"
"0527";"34548"
"0527";"34549"
"0527";"34550"
"0527";"34552"
"0527";"34554"
"0527";"34556"
"0527";"34558"
"0527";"34560"
"0527";"34566"
"0527";"34568"
"0527";"34569"
"0527";"34570"
"0527";"34571"
"0527";"34572"
"0527";"34575"
"0527";"34578"
"0527";"34579"
"0527";"34583"
"0527";"34584"
"0527";"34585"
"0527";"34592"
"0527";"34596"
"0527";"34597"
"0527";"34599"
"0527";"34600"
"0527";"34601"
"0527";"34602"
"0527";"34603"
"0527";"34609"
"0527";"34610"
"0527";"34611"
"0527";"34612"
"0527";"34615"
"0527";"34617"
"0527";"34618"
"0527";"34621"
"0527";"34624"
"0527";"34626"
"0527";"34627"
"0527";"34648"
"0527";"34649"
"0527";"34652"
"0527";"34653"
"0527";"34655"
"0527";"34656"
"0527";"34657"
"0527";"34658"
"0527";"34659"
"0527";"34660"
"0527";"34661"
"0527";"34665"
"0527";"34666"
"0527";"34671"
"0527";"34672"
"0527";"34675"
"0527";"34676"
"0527";"34678"
"0527";"34679"
"0527";"34681"
"0527";"34683"
"0527";"34687"
"0527";"34690"
"0527";"34692"
"0527";"34695"
"0527";"34696"
"0527";"34699"
"0527";"34702"
"0527";"34703"
"0527";"34705"
"0527";"34706"
"0527";"34711"
"0527";"34712"
"0527";"34713"
"0527";"34719"
"0527";"34724"
"0527";"34725"
"0527";"34727"
"0527";"34729"
"0527";"34731"
"0527";"34732"
"0527";"34733"
"0527";"34734"
"0527";"34735"
"0527";"34737"
"0527";"34740"
"0527";"34742"
"0527";"34744"
"0527";"34746"
"0527";"34750"
"0527";"34753"
"0527";"34755"
"0527";"34756"
"0527";"34758"
"0527";"34759"
"0527";"34760"
"0527";"34762"
"0527";"34764"
"0527";"34765"
"0527";"34768"
"0527";"34769"
"0527";"34770"
"0527";"34771"
"0527";"34772"
"0527";"34780"
"0527";"34781"
"0527";"34787"
"0527";"34788"
"0527";"34791"
"0527";"34792"
"0527";"34793"
"0527";"34794"
"0527";"34795"
"0527";"34796"
"0527";"34798"
"0527";"348"
"0527";"34804"
"0527";"34805"
"0527";"34807"
"0527";"34808"
"0527";"34811"
"0527";"34814"
"0527";"34816"
"0527";"34821"
"0527";"34825"
"0527";"34828"
"0527";"34830"
"0527";"34831"
"0527";"34832"
"0527";"34833"
"0527";"34834"
"0527";"34835"
"0527";"34838"
"0527";"34839"
"0527";"34840"
"0527";"34841"
"0527";"34842"
"0527";"34843"
"0527";"34845"
"0527";"34849"
"0527";"34851"
"0527";"34855"
"0527";"34857"
"0527";"34859"
"0527";"34861"
"0527";"34866"
"0527";"34868"
"0527";"34872"
"0527";"34877"
"0527";"34881"
"0527";"34883"
"0527";"34886"
"0527";"34888"
"0527";"34892"
"0527";"34893"
"0527";"34897"
"0527";"34898"
"0527";"34900"
"0527";"34901"
"0527";"34902"
"0527";"34906"
"0527";"34907"
"0527";"34909"
"0527";"34915"
"0527";"34916"
"0527";"34928"
"0527";"34932"
"0527";"34933"
"0527";"34934"
"0527";"34935"
"0527";"34937"
"0527";"34940"
"0527";"34941"
"0527";"34942"
"0527";"34946"
"0527";"34953"
"0527";"34954"
"0527";"34957"
"0527";"34959"
"0527";"34964"
"0527";"34965"
"0527";"34967"
"0527";"34972"
"0527";"34973"
"0527";"34974"
"0527";"34975"
"0527";"34982"
"0527";"34984"
"0527";"34987"
"0527";"34988"
"0527";"34989"
"0527";"34994"
"0527";"34995"
"0527";"34998"
"0527";"34999"
"0527";"35000"
"0527";"3501"
"0527";"35011"
"0527";"35020"
"0527";"35028"
"0527";"35029"
"0527";"35038"
"0527";"35040"
"0527";"35045"
"0527";"35047"
"0527";"35048"
"0527";"35049"
"0527";"35050"
"0527";"35051"
"0527";"35052"
"0527";"35054"
"0527";"35055"
"0527";"35056"
"0527";"35057"
"0527";"35058"
"0527";"35061"
"0527";"35062"
"0527";"35066"
"0527";"35067"
"0527";"35071"
"0527";"35072"
"0527";"35073"
"0527";"35075"
"0527";"35076"
"0527";"35077"
"0527";"35087"
"0527";"35088"
"0527";"35089"
"0527";"35091"
"0527";"35093"
"0527";"35094"
"0527";"35098"
"0527";"35100"
"0527";"35101"
"0527";"35104"
"0527";"35106"
"0527";"35108"
"0527";"35111"
"0527";"35112"
"0527";"35116"
"0527";"35119"
"0527";"35124"
"0527";"35126"
"0527";"35128"
"0527";"35138"
"0527";"35141"
"0527";"35144"
"0527";"35146"
"0527";"35148"
"0527";"35150"
"0527";"35151"
"0527";"35157"
"0527";"35158"
"0527";"35159"
"0527";"35160"
"0527";"35162"
"0527";"35163"
"0527";"35164"
"0527";"35165"
"0527";"35166"
"0527";"35168"
"0527";"35169"
"0527";"35171"
"0527";"35173"
"0527";"35178"
"0527";"35180"
"0527";"35186"
"0527";"35190"
"0527";"35192"
"0527";"35195"
"0527";"35197"
"0527";"35201"
"0527";"35203"
"0527";"35205"
"0527";"35208"
"0527";"35216"
"0527";"35219"
"0527";"35222"
"0527";"35223"
"0527";"35224"
"0527";"35225"
"0527";"35226"
"0527";"35227"
"0527";"35228"
"0527";"35232"
"0527";"35234"
"0527";"35239"
"0527";"3524"
"0527";"35242"
"0527";"35243"
"0527";"35244"
"0527";"35245"
"0527";"35246"
"0527";"35247"
"0527";"35248"
"0527";"35249"
"0527";"35251"
"0527";"35252"
"0527";"35253"
"0527";"35254"
"0527";"35259"
"0527";"35261"
"0527";"35264"
"0527";"35265"
"0527";"35266"
"0527";"35269"
"0527";"3527"
"0527";"35273"
"0527";"35275"
"0527";"35279"
"0527";"35282"
"0527";"35285"
"0527";"35291"
"0527";"35292"
"0527";"35293"
"0527";"35296"
"0527";"35297"
"0527";"35298"
"0527";"35299"
"0527";"35300"
"0527";"35301"
"0527";"35304"
"0527";"35309"
"0527";"35310"
"0527";"35317"
"0527";"35318"
"0527";"35325"
"0527";"35329"
"0527";"35330"
"0527";"35334"
"0527";"35336"
"0527";"35338"
"0527";"35339"
"0527";"35352"
"0527";"35364"
"0527";"35368"
"0527";"35371"
"0527";"35372"
"0527";"35374"
"0527";"35380"
"0527";"35382"
"0527";"35383"
"0527";"35388"
"0527";"35391"
"0527";"35392"
"0527";"35393"
"0527";"35395"
"0527";"35396"
"0527";"35405"
"0527";"35407"
"0527";"35411"
"0527";"35414"
"0527";"35415"
"0527";"35416"
"0527";"35421"
"0527";"35424"
"0527";"35433"
"0527";"35436"
"0527";"35440"
"0527";"35441"
"0527";"35442"
"0527";"35443"
"0527";"35448"
"0527";"35459"
"0527";"3546"
"0527";"35464"
"0527";"35470"
"0527";"35476"
"0527";"35477"
"0527";"35479"
"0527";"35480"
"0527";"35481"
"0527";"35486"
"0527";"35489"
"0527";"35490"
"0527";"35492"
"0527";"35498"
"0527";"35499"
"0527";"35500"
"0527";"35503"
"0527";"35509"
"0527";"35510"
"0527";"35514"
"0527";"35515"
"0527";"35525"
"0527";"35526"
"0527";"35530"
"0527";"35531"
"0527";"35534"
"0527";"35535"
"0527";"35538"
"0527";"35554"
"0527";"35555"
"0527";"35560"
"0527";"35561"
"0527";"35564"
"0527";"35569"
"0527";"35570"
"0527";"35572"
"0527";"35575"
"0527";"35576"
"0527";"35579"
"0527";"35582"
"0527";"35585"
"0527";"35586"
"0527";"35587"
"0527";"35589"
"0527";"35592"
"0527";"3560"
"0527";"35604"
"0527";"35607"
"0527";"35616"
"0527";"35617"
"0527";"35618"
"0527";"35619"
"0527";"3562"
"0527";"35620"
"0527";"35621"
"0527";"35623"
"0527";"35625"
"0527";"35626"
"0527";"35628"
"0527";"35637"
"0527";"35641"
"0527";"35648"
"0527";"35649"
"0527";"35650"
"0527";"35654"
"0527";"35655"
"0527";"35656"
"0527";"35660"
"0527";"35663"
"0527";"35665"
"0527";"35667"
"0527";"35674"
"0527";"35678"
"0527";"35682"
"0527";"35683"
"0527";"35684"
"0527";"35698"
"0527";"35702"
"0527";"35703"
"0527";"35705"
"0527";"35707"
"0527";"35708"
"0527";"35711"
"0527";"35714"
"0527";"35715"
"0527";"35719"
"0527";"35722"
"0527";"35724"
"0527";"35725"
"0527";"35730"
"0527";"35731"
"0527";"35733"
"0527";"35738"
"0527";"35740"
"0527";"35743"
"0527";"35746"
"0527";"35749"
"0527";"35750"
"0527";"35751"
"0527";"35753"
"0527";"35757"
"0527";"35759"
"0527";"35760"
"0527";"35761"
"0527";"35764"
"0527";"35767"
"0527";"35770"
"0527";"35774"
"0527";"35776"
"0527";"35778"
"0527";"35781"
"0527";"35797"
"0527";"35798"
"0527";"35809"
"0527";"35810"
"0527";"35811"
"0527";"35814"
"0527";"35817"
"0527";"35820"
"0527";"35823"
"0527";"35824"
"0527";"35825"
